loss,accuracy,val_loss,val_accuracy
0.24943310022354126,0.6086956262588501,0.27078670263290405,0.49709638953208923
0.24405740201473236,0.6086956262588501,0.2679297626018524,0.49709638953208923
0.2403801828622818,0.6086956262588501,0.26465901732444763,0.49709638953208923
0.23916484415531158,0.6086956262588501,0.26172053813934326,0.49709638953208923
0.23791959881782532,0.6086956262588501,0.26047006249427795,0.49709638953208923
0.23800882697105408,0.6086956262588501,0.2598685026168823,0.49709638953208923
0.23814630508422852,0.6086956262588501,0.26014378666877747,0.49709638953208923
0.2380441576242447,0.6086956262588501,0.25968465209007263,0.49709638953208923
0.23844893276691437,0.6086956262588501,0.2589087188243866,0.49709638953208923
0.23830044269561768,0.6086956262588501,0.2588701844215393,0.49709638953208923
0.2384990155696869,0.6086956262588501,0.2590216100215912,0.49709638953208923
0.23844507336616516,0.6086956262588501,0.2601008117198944,0.49709638953208923
0.23786486685276031,0.6086956262588501,0.26039570569992065,0.49709638953208923
0.23743024468421936,0.6086956262588501,0.26019391417503357,0.49709638953208923
0.23722130060195923,0.6086956262588501,0.2604824900627136,0.49709638953208923
0.23704329133033752,0.6086956262588501,0.260760098695755,0.49709638953208923
0.23726119101047516,0.6086956262588501,0.26132306456565857,0.49709638953208923
0.2368115484714508,0.6086956262588501,0.26110032200813293,0.49709638953208923
0.23684130609035492,0.6086956262588501,0.26068228483200073,0.49709638953208923
0.23690398037433624,0.6086956262588501,0.2598157823085785,0.49709638953208923
0.23676495254039764,0.6086956262588501,0.25965434312820435,0.49709638953208923
0.23661847412586212,0.6086956262588501,0.2599693834781647,0.49709638953208923
0.2365138828754425,0.6086956262588501,0.2601339519023895,0.49709638953208923
0.23669031262397766,0.6086956262588501,0.26034146547317505,0.49709638953208923
0.2361704409122467,0.6086956262588501,0.26157382130622864,0.49709638953208923
0.23600831627845764,0.6086956262588501,0.26312828063964844,0.49709638953208923
0.2359800785779953,0.6086956262588501,0.26537513732910156,0.49709638953208923
0.236061692237854,0.6086956262588501,0.2675722539424896,0.49709638953208923
0.23650401830673218,0.6086956262588501,0.27011561393737793,0.49709638953208923
0.237380251288414,0.6086956262588501,0.27203381061553955,0.49709638953208923
0.23761498928070068,0.6086956262588501,0.27269473671913147,0.49709638953208923
0.2378138303756714,0.6086956262588501,0.2727714478969574,0.49709638953208923
0.23779594898223877,0.6086956262588501,0.2718096375465393,0.49709638953208923
0.23732306063175201,0.6086956262588501,0.2706160843372345,0.49709638953208923
0.23718242347240448,0.6086956262588501,0.26857736706733704,0.49709638953208923
0.23680682480335236,0.6086956262588501,0.26471906900405884,0.49709638953208923
0.23547565937042236,0.6086956262588501,0.2618676424026489,0.49709638953208923
0.2351391762495041,0.6086956262588501,0.25943297147750854,0.49709638953208923
0.234686940908432,0.6086956262588501,0.2573690116405487,0.49709638953208923
0.235106959939003,0.6086956262588501,0.2550513744354248,0.49709638953208923
0.23551443219184875,0.6086956262588501,0.2534831762313843,0.49709638953208923
0.23630858957767487,0.6086956262588501,0.25259125232696533,0.49709638953208923
0.23665226995944977,0.6086956262588501,0.2526013255119324,0.49709638953208923
0.2365155816078186,0.6086956262588501,0.25349757075309753,0.49709638953208923
0.23546388745307922,0.6086956262588501,0.2542034983634949,0.49709638953208923
0.2349855601787567,0.6086956262588501,0.25546637177467346,0.49709638953208923
0.23534145951271057,0.6086956262588501,0.25702163577079773,0.49709638953208923
0.23480840027332306,0.6086956262588501,0.2578117251396179,0.49709638953208923
0.23427195847034454,0.6086956262588501,0.25794538855552673,0.49709638953208923
0.23438404500484467,0.6086956262588501,0.2581363618373871,0.49709638953208923
0.2340974658727646,0.6086956262588501,0.25912711024284363,0.49709638953208923
0.23397205770015717,0.6086956262588501,0.2597755789756775,0.49709638953208923
0.23408906161785126,0.6086956262588501,0.25997841358184814,0.49709638953208923
0.23416319489479065,0.6086956262588501,0.2595852017402649,0.49709638953208923
0.23367191851139069,0.6086956262588501,0.26002219319343567,0.49709638953208923
0.2335590422153473,0.6086956262588501,0.2602103352546692,0.49709638953208923
0.2334413081407547,0.6086956262588501,0.2606757581233978,0.49709638953208923
0.23345540463924408,0.6086956262588501,0.26124969124794006,0.49709638953208923
0.23336449265480042,0.6086956262588501,0.26132339239120483,0.49709638953208923
0.23330740630626678,0.6086956262588501,0.2610834836959839,0.49709638953208923
0.2333461046218872,0.6086956262588501,0.2612372636795044,0.49709638953208923
0.23295390605926514,0.6086956262588501,0.2621549069881439,0.49709638953208923
0.23343685269355774,0.6086956262588501,0.2628805339336395,0.49709638953208923
0.23311281204223633,0.6086956262588501,0.2624787390232086,0.49709638953208923
0.23287922143936157,0.6086956262588501,0.2621760964393616,0.49709638953208923
0.23269802331924438,0.6086956262588501,0.261407732963562,0.49709638953208923
0.23244480788707733,0.6086956262588501,0.26022690534591675,0.49709638953208923
0.2325107902288437,0.6086956262588501,0.2585018277168274,0.49709638953208923
0.2319183200597763,0.6086956262588501,0.257302850484848,0.49709638953208923
0.23160961270332336,0.6086956262588501,0.255613774061203,0.49709638953208923
0.23168644309043884,0.6086956262588501,0.2537998557090759,0.49709638953208923
0.2317650020122528,0.6086956262588501,0.2524436116218567,0.49709638953208923
0.2326405793428421,0.6086956262588501,0.25166767835617065,0.49709638953208923
0.23191414773464203,0.6086956262588501,0.2520763874053955,0.49709638953208923
0.23151306807994843,0.6086956262588501,0.25311800837516785,0.49709638953208923
0.2313600480556488,0.6086956262588501,0.25499260425567627,0.49709638953208923
0.2310093343257904,0.6086956262588501,0.2565617859363556,0.49709638953208923
0.2308168262243271,0.6086956262588501,0.25768423080444336,0.49709638953208923
0.2305896133184433,0.6086956262588501,0.2584174871444702,0.49709638953208923
0.2309652417898178,0.6086956262588501,0.25910684466362,0.49709638953208923
0.2304810881614685,0.6086956262588501,0.2586810886859894,0.49709638953208923
0.23074904084205627,0.6086956262588501,0.2581336200237274,0.49709638953208923
0.2300976812839508,0.6086956262588501,0.2585225999355316,0.49709638953208923
0.23006048798561096,0.6086956262588501,0.25900182127952576,0.49709638953208923
0.2300855666399002,0.6086956262588501,0.2587961256504059,0.49709638953208923
0.22967137396335602,0.6086956262588501,0.25752124190330505,0.49709638953208923
0.22968630492687225,0.6086956262588501,0.2557300329208374,0.49709638953208923
0.22920052707195282,0.6086956262588501,0.25441277027130127,0.49709638953208923
0.22886662185192108,0.6086956262588501,0.25229915976524353,0.49709638953208923
0.22921890020370483,0.6086956262588501,0.25073862075805664,0.49709638953208923
0.22890159487724304,0.6086956262588501,0.24999673664569855,0.49709638953208923
0.22884368896484375,0.6086956262588501,0.24943110346794128,0.49709638953208923
0.2287365198135376,0.6086956262588501,0.24871230125427246,0.49709638953208923
0.2288520634174347,0.6086956262588501,0.2483668178319931,0.49709638953208923
0.2292165607213974,0.6086956262588501,0.24851465225219727,0.49709638953208923
0.22844044864177704,0.6086956262588501,0.2480703890323639,0.49709638953208923
0.22815513610839844,0.6086956262588501,0.24826708436012268,0.49709638953208923
0.22781245410442352,0.6086956262588501,0.24865256249904633,0.49709638953208923
0.22750414907932281,0.6086956262588501,0.24955178797245026,0.49709638953208923
0.22695927321910858,0.6086956262588501,0.2504674792289734,0.49709638953208923
0.22654452919960022,0.6086956262588501,0.2518015503883362,0.49709638953208923
0.2284380942583084,0.6086956262588501,0.2530081868171692,0.49709638953208923
0.22662349045276642,0.6086956262588501,0.252440869808197,0.49709638953208923
0.22598694264888763,0.6086956262588501,0.2528172731399536,0.49709638953208923
0.22582730650901794,0.6086956262588501,0.2534024119377136,0.49709638953208923
0.2262599766254425,0.6086956262588501,0.2533951699733734,0.49709638953208923
0.22562646865844727,0.6086956262588501,0.2518271803855896,0.49709638953208923
0.22628949582576752,0.6086956262588501,0.24928300082683563,0.49709638953208923
0.22519539296627045,0.6086956262588501,0.2482290416955948,0.49709638953208923
0.22494855523109436,0.6086956262588501,0.2478901445865631,0.49709638953208923
0.2248389571905136,0.6086956262588501,0.2479603886604309,0.49709638953208923
0.22446779906749725,0.6086956262588501,0.24767859280109406,0.49709638953208923
0.22436834871768951,0.6086956262588501,0.24778693914413452,0.49709638953208923
0.22387471795082092,0.6086956262588501,0.24739916622638702,0.49709638953208923
0.22366809844970703,0.6086956262588501,0.24706535041332245,0.49709638953208923
0.22353999316692352,0.6086956262588501,0.24670088291168213,0.49709638953208923
0.2233399897813797,0.6086956262588501,0.24605002999305725,0.49709638953208923
0.22306717932224274,0.6086956262588501,0.2459498941898346,0.49709638953208923
0.2229164093732834,0.6086956262588501,0.24580438435077667,0.49709638953208923
0.22251996397972107,0.6086956262588501,0.24522016942501068,0.49709638953208923
0.2223006784915924,0.6086956262588501,0.2443857043981552,0.49709638953208923
0.22213926911354065,0.6086956262588501,0.24378809332847595,0.49709638953208923
0.22198133170604706,0.6086956262588501,0.24339668452739716,0.49709638953208923
0.22183042764663696,0.6086956262588501,0.24324707686901093,0.49709638953208923
0.22150854766368866,0.6086956262588501,0.24364657700061798,0.49709638953208923
0.22102504968643188,0.6086956262588501,0.24405880272388458,0.49709638953208923
0.22058257460594177,0.6086956262588501,0.24452988803386688,0.49709638953208923
0.22026796638965607,0.6086956262588501,0.24539251625537872,0.49709638953208923
0.2199196219444275,0.6086956262588501,0.24605576694011688,0.49709638953208923
0.21952620148658752,0.6086956262588501,0.24647511541843414,0.49709638953208923
0.21922340989112854,0.6086956262588501,0.24659943580627441,0.49709638953208923
0.21896180510520935,0.6086956262588501,0.24655601382255554,0.49709638953208923
0.2186231166124344,0.6086956262588501,0.2468264400959015,0.49709638953208923
0.2185499370098114,0.6086956262588501,0.24672724306583405,0.49709638953208923
0.21802093088626862,0.6086956262588501,0.24568860232830048,0.49709638953208923
0.2175753265619278,0.6086956262588501,0.24409784376621246,0.49709638953208923
0.21729430556297302,0.6086956262588501,0.24265456199645996,0.49709638953208923
0.21696899831295013,0.6086956262588501,0.2413799911737442,0.49709638953208923
0.21668338775634766,0.6086956262588501,0.2398785501718521,0.49709638953208923
0.21704281866550446,0.6086956262588501,0.23851057887077332,0.4982578456401825
