loss,accuracy,val_loss,val_accuracy,lr
0.6986501216888428,0.6899999976158142,0.6362102031707764,0.6399999856948853,0.0010000000474974513
0.4377637207508087,0.7900000214576721,0.62088942527771,0.6399999856948853,0.0010000000474974513
0.30978116393089294,0.8899999856948853,0.6016535758972168,0.6399999856948853,0.0010000000474974513
0.2565290033817291,0.8899999856948853,0.5947045683860779,0.6399999856948853,0.0010000000474974513
0.2900150418281555,0.8700000047683716,0.58229660987854,0.6399999856948853,0.0010000000474974513
0.1788087785243988,0.9300000071525574,0.5715579390525818,0.6800000071525574,0.0010000000474974513
0.19017469882965088,0.8899999856948853,0.6058863401412964,0.8700000047683716,0.0010000000474974513
0.1463346928358078,0.9300000071525574,0.6022226810455322,0.800000011920929,0.0010000000474974513
0.1304994523525238,0.9599999785423279,0.5541381239891052,0.8700000047683716,0.0010000000474974513
0.11097147315740585,0.9599999785423279,0.5417104363441467,0.8799999952316284,0.0010000000474974513
0.07591623067855835,0.9800000190734863,0.5397287607192993,0.8799999952316284,0.0010000000474974513
0.07118823379278183,0.9800000190734863,0.5524144172668457,0.8299999833106995,0.0010000000474974513
0.056467682123184204,0.9800000190734863,0.6521875858306885,0.5,0.0010000000474974513
0.034075185656547546,0.9800000190734863,0.9003718495368958,0.36000001430511475,0.0010000000474974513
0.03879336267709732,1.0,0.9436174035072327,0.36000001430511475,0.0010000000474974513
0.028004657477140427,1.0,0.7704348564147949,0.4399999976158142,0.0010000000474974513
0.02401421032845974,1.0,0.8135880827903748,0.4300000071525574,0.0010000000474974513
0.012132230214774609,1.0,1.0340580940246582,0.36000001430511475,0.0010000000474974513
0.014527286402881145,1.0,1.1468151807785034,0.36000001430511475,0.0010000000474974513
0.011286560446023941,1.0,1.0228327512741089,0.36000001430511475,0.0010000000474974513
0.009133483283221722,1.0,0.9990422129631042,0.3799999952316284,0.0010000000474974513
0.007788864895701408,1.0,1.1877806186676025,0.36000001430511475,0.0010000000474974513
0.007769869174808264,1.0,1.2325912714004517,0.36000001430511475,0.0010000000474974513
0.009367928840219975,1.0,1.2149449586868286,0.36000001430511475,0.0010000000474974513
0.017328349873423576,1.0,1.6248751878738403,0.36000001430511475,0.0010000000474974513
0.005712732672691345,1.0,2.248199462890625,0.36000001430511475,0.0010000000474974513
0.011398735456168652,1.0,2.1110339164733887,0.36000001430511475,0.0010000000474974513
0.005406096111983061,1.0,1.5052965879440308,0.36000001430511475,0.0010000000474974513
0.004175277892500162,1.0,1.1794782876968384,0.38999998569488525,0.0010000000474974513
0.024543369188904762,1.0,1.8599753379821777,0.36000001430511475,0.0010000000474974513
0.003389397170394659,1.0,2.3037164211273193,0.36000001430511475,0.0010000000474974513
0.005168518982827663,1.0,2.5558714866638184,0.36000001430511475,0.0010000000474974513
0.005782037973403931,1.0,2.6363821029663086,0.36000001430511475,0.0010000000474974513
0.003595170332118869,1.0,2.6447935104370117,0.36000001430511475,0.0010000000474974513
0.0064321244135499,1.0,2.873189687728882,0.36000001430511475,0.0010000000474974513
0.003279331838712096,1.0,3.2472972869873047,0.36000001430511475,0.0010000000474974513
0.004610338248312473,1.0,3.280592918395996,0.36000001430511475,0.0010000000474974513
0.004249941557645798,1.0,3.021014928817749,0.36000001430511475,0.0010000000474974513
0.0025862448383122683,1.0,2.7312302589416504,0.36000001430511475,0.0010000000474974513
0.007290443871170282,1.0,2.887483835220337,0.36000001430511475,0.0010000000474974513
0.003933388274163008,1.0,3.372076988220215,0.36000001430511475,0.0010000000474974513
0.0015678256750106812,1.0,3.7780981063842773,0.36000001430511475,0.0010000000474974513
0.002646104898303747,1.0,4.030008316040039,0.36000001430511475,0.0010000000474974513
0.003442897228524089,1.0,4.148077487945557,0.36000001430511475,0.0010000000474974513
0.0020210659131407738,1.0,4.145961284637451,0.36000001430511475,0.0010000000474974513
0.0016078449552878737,1.0,4.115516662597656,0.36000001430511475,0.0010000000474974513
