loss,accuracy,val_loss,val_accuracy
0.029040470719337463,0.03055555559694767,0.02354602888226509,0.018320610746741295
0.02342064678668976,0.028333334252238274,0.023303812369704247,0.018320610746741295
0.02326706051826477,0.02222222276031971,0.023265274241566658,0.018320610746741295
0.023261621594429016,0.026111111044883728,0.023269379511475563,0.01984732784330845
0.02326725237071514,0.022777777165174484,0.023269029334187508,0.024936387315392494
0.023263579234480858,0.02500000037252903,0.023271456360816956,0.01679389365017414
0.02326701395213604,0.02222222276031971,0.023273400962352753,0.025954198092222214
0.023257475346326828,0.03055555559694767,0.02325781248509884,0.020356234163045883
0.023260729387402534,0.024444444105029106,0.023259613662958145,0.02239185757935047
0.023247914388775826,0.03222222253680229,0.02325114607810974,0.02442748099565506
0.02325049228966236,0.038333334028720856,0.023230034857988358,0.049363866448402405
0.023212524130940437,0.04333333298563957,0.02335706353187561,0.024936387315392494
0.02323727495968342,0.024444444105029106,0.02320578694343567,0.037150125950574875
0.023111367598176003,0.052222222089767456,0.023007944226264954,0.07328244298696518
0.022847477346658707,0.07333333045244217,0.022730203345417976,0.08193384110927582
0.022500423714518547,0.10388889163732529,0.022280383855104446,0.10941475629806519
0.022026851773262024,0.15000000596046448,0.02158145233988762,0.2208651453256607
0.021338127553462982,0.2288888841867447,0.020825078710913658,0.24478371441364288
0.020519699901342392,0.27666667103767395,0.020253095775842667,0.2702290117740631
0.019642794504761696,0.32722222805023193,0.01888345554471016,0.37099236249923706
0.018489066511392593,0.3916666805744171,0.018260298296809196,0.37557253241539
0.017468849197030067,0.4566666781902313,0.017457498237490654,0.3837150037288666
0.016676684841513634,0.4861111044883728,0.016439856961369514,0.49974554777145386
0.015727324411273003,0.5366666913032532,0.015853360295295715,0.5384224057197571
0.015145649202167988,0.5622222423553467,0.015216061845421791,0.5450381636619568
0.014488576911389828,0.5905555486679077,0.014794357120990753,0.5592875480651855
0.013763838447630405,0.6266666650772095,0.013818318024277687,0.6193383932113647
0.013288182206451893,0.6422222256660461,0.013061036355793476,0.6575063467025757
0.012800054624676704,0.6627777814865112,0.01288739312440157,0.6636132597923279
0.012277607806026936,0.6838889122009277,0.012764589861035347,0.6478371620178223
0.012005317024886608,0.679444432258606,0.011909723281860352,0.698218822479248
0.011647810228168964,0.7066666483879089,0.011433527804911137,0.7160305380821228
0.010950339026749134,0.7383333444595337,0.011065580882132053,0.7343511581420898
0.01064576767385006,0.7438889145851135,0.011305797845125198,0.7353689670562744
0.01034917589277029,0.7538889050483704,0.011134373024106026,0.7155216336250305
0.010232284665107727,0.7566666603088379,0.010425282642245293,0.7587786316871643
0.00988110899925232,0.7611111402511597,0.010527759790420532,0.7297710180282593
0.009457836858928204,0.7744444608688354,0.009792049415409565,0.7821882963180542
0.009267565794289112,0.7905555367469788,0.009871656075119972,0.7506361603736877
0.009110071696341038,0.7883333563804626,0.009542460553348064,0.7760814428329468
0.008844619616866112,0.8050000071525574,0.009517421014606953,0.7786259651184082
0.008657213300466537,0.801111102104187,0.00880673248320818,0.8020356297492981
0.008316511288285255,0.8161110877990723,0.008957295678555965,0.7979643940925598
0.008164962753653526,0.820555567741394,0.008649670518934727,0.8091602921485901
0.00784683134406805,0.8405555486679077,0.00867180060595274,0.790839672088623
0.007863793522119522,0.8311111330986023,0.008728614076972008,0.7770992517471313
0.007742858026176691,0.8183333277702332,0.008584622293710709,0.7959287762641907
0.007628286257386208,0.8316666483879089,0.00801592506468296,0.8259541988372803
0.007354104425758123,0.8416666388511658,0.008062446489930153,0.8005089163780212
0.007247671019285917,0.8349999785423279,0.007701629772782326,0.8193384408950806
0.0070881894789636135,0.8405555486679077,0.008082167245447636,0.8117048144340515
0.007222131825983524,0.8316666483879089,0.0076052406802773476,0.83256995677948
0.00685545289888978,0.8505555391311646,0.008252126164734364,0.8030534386634827
0.006756636779755354,0.8538888692855835,0.007363274693489075,0.840203583240509
0.006793002597987652,0.8416666388511658,0.007700321264564991,0.8244274854660034
0.006637681741267443,0.8577777743339539,0.007411274127662182,0.8208651542663574
0.0064873774535954,0.8605555295944214,0.007008942775428295,0.8442748188972473
0.006315808743238449,0.867222249507904,0.007143959403038025,0.8412213921546936
0.0064155180007219315,0.8500000238418579,0.007187353912740946,0.8330788612365723
0.006228597369045019,0.8588888645172119,0.007023969665169716,0.8335877656936646
0.006161827594041824,0.8588888645172119,0.006846943870186806,0.850890576839447
0.006048983428627253,0.8644444346427917,0.006984601262956858,0.8442748188972473
0.005929472856223583,0.8688889145851135,0.007100916933268309,0.8315521478652954
0.005853317212313414,0.8700000047683716,0.00664752209559083,0.8590331077575684
0.005865384358912706,0.8694444298744202,0.006903945468366146,0.836132287979126
0.005928655620664358,0.8683333396911621,0.006755600217729807,0.8386768698692322
0.005759660620242357,0.8738889098167419,0.006547372322529554,0.8488549590110779
0.005606320686638355,0.8727777600288391,0.0065884036011993885,0.8493638634681702
0.005632477812469006,0.8788889050483704,0.006423262879252434,0.8529261946678162
0.005494902841746807,0.8805555701255798,0.006377359386533499,0.8590331077575684
0.0054913973435759544,0.8799999952316284,0.006594500038772821,0.8386768698692322
0.0054804920218884945,0.8766666650772095,0.00627930648624897,0.8564885258674622
0.005262027494609356,0.8905555605888367,0.0063214730471372604,0.8666666746139526
0.005343168042600155,0.8772222399711609,0.0062303198501467705,0.8636132478713989
0.005126334261149168,0.8922222256660461,0.006276687141507864,0.8610687255859375
0.005136117339134216,0.8899999856948853,0.006064177956432104,0.8610687255859375
0.005127855576574802,0.8861111402511597,0.006170174572616816,0.8666666746139526
0.005115211475640535,0.8883333206176758,0.00641100388020277,0.8534350991249084
0.005035449285060167,0.8872222304344177,0.005863066762685776,0.8681933879852295
0.005019513424485922,0.8927778005599976,0.006225990131497383,0.8554707169532776
0.00496145524084568,0.8822222352027893,0.006084136199206114,0.8651399612426758
0.004943533800542355,0.894444465637207,0.006128194276243448,0.8641221523284912
0.004820721223950386,0.8999999761581421,0.005806971341371536,0.8687022924423218
0.004815385211259127,0.8961111307144165,0.005744496826082468,0.8753180503845215
0.0047808801755309105,0.8961111307144165,0.0058890716172754765,0.8676844835281372
0.004893238190561533,0.8961111307144165,0.005830761510878801,0.8732824325561523
0.004639436490833759,0.897777795791626,0.0058377147652208805,0.8600509166717529
