loss,accuracy,val_loss,val_accuracy,lr
3.5702812671661377,0.10166666656732559,3.7345340251922607,0.03104325756430626,0.0010000000474974513
2.8986120223999023,0.2844444513320923,4.432668685913086,0.04478371515870094,0.0010000000474974513
2.2798080444335938,0.47111111879348755,5.293030261993408,0.03256997466087341,0.0010000000474974513
1.8063626289367676,0.6222222447395325,6.173754692077637,0.0625954195857048,0.0010000000474974513
1.4773941040039062,0.6877777576446533,7.241765975952148,0.037150125950574875,0.0010000000474974513
1.1935492753982544,0.7555555701255798,8.221050262451172,0.040712468326091766,0.0010000000474974513
1.005277395248413,0.7933333516120911,8.812994956970215,0.02900763414800167,0.0010000000474974513
0.8836579322814941,0.8094444274902344,8.763572692871094,0.050381679087877274,0.0010000000474974513
0.7657127976417542,0.8349999785423279,6.973781585693359,0.049363866448402405,0.0010000000474974513
0.6962209343910217,0.8483333587646484,9.742243766784668,0.04885496199131012,0.0010000000474974513
0.593887448310852,0.8772222399711609,7.906641960144043,0.03002544492483139,0.0010000000474974513
0.5681906938552856,0.8766666650772095,6.944320201873779,0.06310432404279709,0.0010000000474974513
0.5063231587409973,0.8788889050483704,8.503445625305176,0.036132317036390305,0.0010000000474974513
0.49441108107566833,0.8894444704055786,6.326735973358154,0.07379134744405746,0.0010000000474974513
0.43558457493782043,0.8966666460037231,5.318488121032715,0.13282442092895508,0.0010000000474974513
0.4138432443141937,0.902222216129303,4.328857421875,0.16997455060482025,0.0010000000474974513
0.3758244216442108,0.9116666913032532,5.336888790130615,0.10585241764783859,0.0010000000474974513
0.3441678583621979,0.9238888621330261,1.235911250114441,0.5699745416641235,0.0010000000474974513
0.34538015723228455,0.9144444465637207,3.263543128967285,0.22951653599739075,0.0010000000474974513
0.44204187393188477,0.8833333253860474,3.194115161895752,0.2697201073169708,0.0010000000474974513
0.3404281735420227,0.9144444465637207,1.6755390167236328,0.5094147324562073,0.0010000000474974513
0.3270905017852783,0.9211111068725586,1.1089277267456055,0.6452926397323608,0.0010000000474974513
0.34754887223243713,0.902222216129303,1.8065650463104248,0.46106868982315063,0.0010000000474974513
0.29520800709724426,0.9227777719497681,1.4964157342910767,0.58371502161026,0.0010000000474974513
0.2834344208240509,0.9227777719497681,0.740016520023346,0.75114506483078,0.0010000000474974513
0.2847866415977478,0.92166668176651,2.3721742630004883,0.4249363839626312,0.0010000000474974513
0.27200624346733093,0.9238888621330261,1.228456735610962,0.5989822149276733,0.0010000000474974513
0.2918790578842163,0.9227777719497681,1.708199143409729,0.505343496799469,0.0010000000474974513
0.2760436236858368,0.9311110973358154,0.8446605205535889,0.7231552004814148,0.0010000000474974513
0.22929997742176056,0.9366666674613953,0.7630845904350281,0.7318066358566284,0.0010000000474974513
0.22238369286060333,0.9394444227218628,1.0498970746994019,0.6997455358505249,0.0010000000474974513
