loss,accuracy,val_loss,val_accuracy,lr
0.8878905177116394,0.5652173757553101,0.683834969997406,0.49709638953208923,0.0010000000474974513
0.6618226766586304,0.6086956262588501,0.6724033951759338,0.5110336542129517,0.0010000000474974513
0.4897795021533966,0.8695651888847351,0.6205613613128662,0.6074331998825073,0.0010000000474974513
0.6315996050834656,0.6086956262588501,0.6516271233558655,0.6167247295379639,0.0010000000474974513
0.6677546501159668,0.6086956262588501,0.6516080498695374,0.6922183632850647,0.0010000000474974513
0.4677272140979767,0.782608687877655,0.5707844495773315,0.707317054271698,0.0010000000474974513
0.6210967302322388,0.695652186870575,0.6014921069145203,0.7351916432380676,0.0010000000474974513
0.4825984835624695,0.695652186870575,0.6937064528465271,0.5528455376625061,0.0010000000474974513
0.43520504236221313,0.8695651888847351,0.6710804104804993,0.5481997728347778,0.0010000000474974513
0.546917200088501,0.6086956262588501,0.643541157245636,0.6445993185043335,0.0010000000474974513
0.6367602944374084,0.695652186870575,0.7861761450767517,0.5029035806655884,0.0010000000474974513
0.44717130064964294,0.782608687877655,0.7238205671310425,0.5029035806655884,0.0010000000474974513
0.4719848334789276,0.782608687877655,0.7331864237785339,0.5040650367736816,0.0010000000474974513
0.44038623571395874,0.8260869383811951,0.8742223978042603,0.5029035806655884,0.0010000000474974513
0.484489768743515,0.695652186870575,0.7223091721534729,0.5029035806655884,0.0010000000474974513
0.3615727126598358,0.8695651888847351,0.6471444964408875,0.6178861856460571,0.0010000000474974513
0.3711133301258087,0.8260869383811951,0.8033920526504517,0.5029035806655884,0.0010000000474974513
0.41448497772216797,0.782608687877655,1.0742751359939575,0.5029035806655884,0.0010000000474974513
0.3043554127216339,0.782608687877655,0.9096981883049011,0.5052264928817749,0.0010000000474974513
0.47166678309440613,0.695652186870575,0.8195163011550903,0.5029035806655884,0.0010000000474974513
0.31519845128059387,0.8695651888847351,0.5767106413841248,0.6922183632850647,0.0010000000474974513
0.3992939293384552,0.782608687877655,0.6301496624946594,0.657375156879425,0.0010000000474974513
0.3320947289466858,0.8260869383811951,0.5400000214576721,0.7421602606773376,0.0010000000474974513
0.41348063945770264,0.782608687877655,1.0243381261825562,0.5040650367736816,0.0010000000474974513
0.3841894268989563,0.739130437374115,0.4430790841579437,0.8106852769851685,0.0010000000474974513
0.2921505272388458,0.95652174949646,0.7232736349105835,0.5574913024902344,0.0010000000474974513
0.31517255306243896,0.9130434989929199,0.4475131034851074,0.8385598063468933,0.0010000000474974513
0.36655285954475403,0.782608687877655,0.43625161051750183,0.815330982208252,0.0010000000474974513
0.2236274778842926,0.95652174949646,0.40251344442367554,0.8095238208770752,0.0010000000474974513
0.1980801820755005,0.95652174949646,0.5522568225860596,0.6910569071769714,0.0010000000474974513
0.3595595061779022,0.782608687877655,1.3038551807403564,0.5168408751487732,0.0010000000474974513
0.27461758255958557,0.9130434989929199,0.40827926993370056,0.7897793054580688,0.0010000000474974513
0.3383500874042511,0.8260869383811951,0.3412972092628479,0.8536585569381714,0.0010000000474974513
0.20443525910377502,0.8695651888847351,0.41879260540008545,0.8118466734886169,0.0010000000474974513
0.11052305996417999,1.0,0.28232312202453613,0.8989546895027161,0.0010000000474974513
0.24409405887126923,0.9130434989929199,0.23792842030525208,0.9186992049217224,0.0010000000474974513
0.24439600110054016,0.8695651888847351,0.7294928431510925,0.5656213760375977,0.0010000000474974513
0.33545422554016113,0.8695651888847351,0.2571026086807251,0.8977932929992676,0.0010000000474974513
0.20100536942481995,0.9130434989929199,0.23242460191249847,0.9175377488136292,0.0010000000474974513
0.0997563973069191,1.0,0.28841662406921387,0.8977932929992676,0.0010000000474974513
0.16614456474781036,0.95652174949646,0.18123628199100494,0.931475043296814,0.0010000000474974513
0.09434948861598969,1.0,0.15224511921405792,0.9721254110336304,0.0010000000474974513
0.11490985751152039,1.0,0.23157019913196564,0.938443660736084,0.0010000000474974513
0.14525949954986572,0.95652174949646,0.5508348941802979,0.7235772609710693,0.0010000000474974513
0.12404165416955948,1.0,0.8304670453071594,0.6051103472709656,0.0010000000474974513
0.17717356979846954,0.9130434989929199,0.5728533267974854,0.7177700400352478,0.0010000000474974513
0.3061818778514862,0.8260869383811951,1.1982176303863525,0.5621370673179626,0.0010000000474974513
0.25727519392967224,0.8695651888847351,0.31218141317367554,0.8397212624549866,0.0010000000474974513
0.11086505651473999,0.95652174949646,0.5039505362510681,0.7235772609710693,0.0010000000474974513
0.2174808233976364,0.8695651888847351,0.689827561378479,0.6550522446632385,0.0010000000474974513
0.33537399768829346,0.739130437374115,0.1727992296218872,0.9628339409828186,0.0010000000474974513
0.11785419285297394,0.95652174949646,0.3053964078426361,0.873403012752533,0.0010000000474974513
0.07272294908761978,1.0,0.152385875582695,0.9523809552192688,0.0010000000474974513
0.07796525210142136,1.0,0.0909191370010376,0.9709640145301819,0.0010000000474974513
0.08042065054178238,1.0,0.14291641116142273,0.9454123377799988,0.0010000000474974513
0.24269655346870422,0.9130434989929199,0.15445949137210846,0.9465737342834473,0.0010000000474974513
0.04022008553147316,1.0,0.12222305685281754,0.9639953374862671,0.0010000000474974513
0.02497796155512333,1.0,0.08917873352766037,0.9814169406890869,0.0010000000474974513
0.028603030368685722,1.0,0.07503996789455414,0.9860627055168152,0.0010000000474974513
0.03295043855905533,1.0,0.10393065214157104,0.9709640145301819,0.0010000000474974513
0.028300782665610313,1.0,0.140592560172081,0.9593495726585388,0.0010000000474974513
0.055293161422014236,1.0,0.0911971852183342,0.9779326319694519,0.0010000000474974513
0.04465777426958084,1.0,0.09662685543298721,0.9756097793579102,0.0010000000474974513
0.059830378741025925,1.0,0.1258496344089508,0.9628339409828186,0.0010000000474974513
0.12878717482089996,0.95652174949646,0.13986170291900635,0.9523809552192688,0.0010000000474974513
0.16735783219337463,0.8695651888847351,1.0590300559997559,0.5365853905677795,0.0010000000474974513
0.33059144020080566,0.9130434989929199,0.24821250140666962,0.9245063662528992,0.0010000000474974513
0.1563352346420288,0.9130434989929199,0.1739075928926468,0.9477351903915405,0.0010000000474974513
0.21425126492977142,0.9130434989929199,0.34610646963119507,0.8490127921104431,0.0010000000474974513
0.08328748494386673,1.0,0.1255960911512375,0.9709640145301819,0.0010000000474974513
0.034599460661411285,1.0,0.10319152474403381,0.9674796462059021,0.0010000000474974513
0.041501473635435104,1.0,0.10808617621660233,0.9709640145301819,0.0010000000474974513
0.030027536675333977,1.0,0.09071636945009232,0.9860627055168152,0.0010000000474974513
0.030066417530179024,1.0,0.07419021427631378,0.9709640145301819,0.0010000000474974513
0.019061237573623657,1.0,0.12541545927524567,0.9651567935943604,0.0010000000474974513
0.015547634102404118,1.0,0.06756817549467087,0.9837398529052734,0.0010000000474974513
0.00891790445894003,1.0,0.06788356602191925,0.9849012494087219,0.0010000000474974513
0.009450715035200119,1.0,0.0670083537697792,0.9849012494087219,0.0010000000474974513
0.005923582706600428,1.0,0.057594072073698044,0.9883856177330017,0.0010000000474974513
0.012362317182123661,1.0,0.05806036666035652,0.9872241616249084,0.0010000000474974513
0.013729443773627281,1.0,0.08188363909721375,0.9790940880775452,0.0010000000474974513
0.009366253390908241,1.0,0.0677526667714119,0.9849012494087219,0.0010000000474974513
0.005371943116188049,1.0,0.061793431639671326,0.9860627055168152,0.0010000000474974513
0.007813734002411366,1.0,0.05384932830929756,0.9907084703445435,0.0010000000474974513
0.006474572233855724,1.0,0.05824190378189087,0.9814169406890869,0.0010000000474974513
0.0031225888524204493,1.0,0.05488557368516922,0.9849012494087219,0.0010000000474974513
